temperature,rainfall,humidity,yeild_apples
75.00,65.00,62.00,65.50
50.00,89.00,51.00,62.20
50.00,63.00,37.00,47.40
47.00,90.00,21.00,46.90
27.00,70.00,52.00,52.40
63.00,66.00,90.00,77.40
35.00,94.00,84.00,77.20
62.00,76.00,31.00,50.70
35.00,52.00,21.00,33.10
35.00,32.00,69.00,51.10
69.00,52.00,98.00,78.40
20.00,47.00,42.00,39.10
73.00,52.00,42.00,51.20
23.00,53.00,69.00,55.00
71.00,44.00,66.00,60.40
75.00,49.00,78.00,68.70
78.00,77.00,53.00,65.20
89.00,63.00,27.00,50.20
78.00,35.00,58.00,55.10
49.00,85.00,96.00,83.30
93.00,34.00,57.00,57.30
93.00,39.00,78.00,69.30
93.00,92.00,42.00,67.20
96.00,95.00,28.00,61.70
31.00,65.00,46.00,48.70
76.00,52.00,54.00,57.80
38.00,96.00,50.00,61.40
39.00,61.00,31.00,41.60
27.00,98.00,27.00,48.30
85.00,59.00,56.00,62.70
50.00,42.00,95.00,70.10
26.00,100.00,97.00,83.70
50.00,82.00,51.00,60.10
32.00,53.00,89.00,66.80
93.00,43.00,66.00,64.50
95.00,63.00,22.00,48.90
29.00,61.00,78.00,63.10
91.00,93.00,69.00,80.60
21.00,58.00,29.00,36.10
40.00,67.00,28.00,42.10
61.00,74.00,57.00,62.90
31.00,65.00,75.00,63.20
62.00,39.00,85.00,66.60
61.00,89.00,44.00,60.90
38.00,94.00,67.00,69.30
54.00,85.00,35.00,53.80
99.00,26.00,75.00,65.10
88.00,85.00,97.00,91.60
21.00,100.00,81.00,74.70
84.00,24.00,55.00,51.50
54.00,35.00,97.00,69.80
75.00,52.00,72.00,66.60
93.00,83.00,40.00,63.50
87.00,72.00,87.00,82.50
42.00,48.00,44.00,44.80
42.00,95.00,32.00,52.90
50.00,88.00,24.00,48.40
46.00,84.00,77.00,72.90
20.00,66.00,67.00,57.30
55.00,89.00,41.00,58.20
87.00,25.00,32.00,40.90
43.00,67.00,34.00,45.70
66.00,49.00,54.00,54.90
94.00,52.00,80.00,74.40
77.00,90.00,47.00,65.90
68.00,27.00,20.00,31.70
64.00,82.00,37.00,55.90
83.00,88.00,71.00,78.50
86.00,89.00,30.00,58.90
82.00,77.00,27.00,53.00
92.00,89.00,52.00,71.10
64.00,65.00,98.00,81.30
73.00,93.00,81.00,83.00
32.00,95.00,86.00,77.90
56.00,91.00,72.00,74.50
97.00,100.00,36.00,67.40
54.00,78.00,99.00,83.70
52.00,81.00,69.00,69.20
27.00,92.00,50.00,58.00
22.00,65.00,54.00,50.90
35.00,32.00,62.00,47.60
40.00,83.00,98.00,81.90
57.00,55.00,68.00,61.90
50.00,100.00,46.00,63.00
84.00,55.00,48.00,57.30
91.00,67.00,65.00,70.80
50.00,88.00,21.00,46.90
94.00,93.00,68.00,80.70
82.00,22.00,47.00,46.50
92.00,79.00,61.00,72.60
81.00,85.00,84.00,83.70
88.00,88.00,41.00,64.50
44.00,100.00,78.00,77.80
96.00,35.00,77.00,68.20
75.00,56.00,83.00,73.30
91.00,97.00,75.00,84.80
77.00,87.00,75.00,79.00
75.00,97.00,64.00,76.10
31.00,21.00,45.00,35.00
51.00,49.00,43.00,46.40
69.00,78.00,93.00,83.70
40.00,28.00,97.00,64.90
66.00,62.00,32.00,47.80
36.00,88.00,74.00,70.60
22.00,63.00,44.00,45.30
32.00,69.00,71.00,62.60
48.00,48.00,45.00,46.50
68.00,39.00,93.00,71.80
95.00,89.00,75.00,83.20
28.00,77.00,60.00,58.70
85.00,35.00,48.00,51.50
47.00,79.00,83.00,74.60
30.00,79.00,54.00,56.70
93.00,40.00,75.00,68.10
93.00,42.00,64.00,63.20
98.00,54.00,59.00,65.30
50.00,52.00,89.00,70.10
64.00,41.00,27.00,38.60
88.00,96.00,73.00,82.90
51.00,27.00,57.00,46.80
52.00,90.00,95.00,84.90
32.00,35.00,32.00,32.90
43.00,99.00,35.00,55.80
31.00,90.00,39.00,52.70
71.00,35.00,89.00,69.20
50.00,23.00,40.00,36.90
54.00,86.00,63.00,68.10
99.00,86.00,39.00,65.10
59.00,25.00,25.00,31.80
70.00,25.00,61.00,52.00
100.00,79.00,53.00,70.20
87.00,72.00,44.00,61.00
41.00,49.00,91.00,68.40
58.00,64.00,68.00,64.80
81.00,71.00,68.00,71.50
32.00,92.00,40.00,54.00
60.00,98.00,79.00,80.90
64.00,84.00,97.00,86.50
96.00,95.00,44.00,69.70
27.00,39.00,23.00,28.60
59.00,87.00,52.00,63.90
85.00,68.00,97.00,85.90
78.00,44.00,22.00,39.80
25.00,93.00,42.00,53.90
30.00,49.00,46.00,43.70
26.00,83.00,71.00,65.60
67.00,40.00,98.00,74.40
39.00,58.00,29.00,39.70
44.00,56.00,22.00,36.60
53.00,20.00,68.00,50.60
25.00,32.00,20.00,24.60
23.00,59.00,92.00,68.30
40.00,82.00,96.00,80.60
54.00,66.00,26.00,43.60
81.00,48.00,32.00,46.60
32.00,68.00,33.00,43.30
65.00,69.00,56.00,61.70
85.00,100.00,52.00,73.00
70.00,23.00,77.00,59.40
59.00,57.00,60.00,58.90
70.00,45.00,89.00,72.00
92.00,66.00,36.00,56.20
99.00,79.00,87.00,87.00
80.00,88.00,71.00,77.90
60.00,86.00,20.00,47.80
95.00,59.00,74.00,73.70
87.00,56.00,74.00,71.20
24.00,56.00,44.00,43.60
58.00,50.00,95.00,74.10
70.00,66.00,73.00,70.30
86.00,76.00,62.00,71.00
20.00,46.00,45.00,40.30
44.00,24.00,70.00,51.00
20.00,90.00,93.00,77.50
73.00,35.00,87.00,68.60
23.00,49.00,39.00,38.80
49.00,41.00,81.00,62.60
53.00,63.00,79.00,69.00
89.00,80.00,20.00,51.80
70.00,44.00,52.00,53.20
37.00,66.00,71.00,62.70
35.00,37.00,22.00,29.10
64.00,34.00,61.00,53.50
73.00,64.00,47.00,57.30
31.00,67.00,82.00,67.30
40.00,49.00,31.00,38.20
62.00,52.00,95.00,75.50
35.00,24.00,31.00,29.70
32.00,95.00,49.00,59.40
33.00,83.00,70.00,66.50
73.00,73.00,69.00,71.00
72.00,65.00,25.00,46.40
24.00,28.00,73.00,49.70
54.00,21.00,52.00,43.10
98.00,38.00,42.00,52.00
44.00,79.00,78.00,71.50
72.00,59.00,75.00,69.60
93.00,58.00,48.00,60.00
53.00,67.00,48.00,54.70
74.00,43.00,55.00,55.20
96.00,36.00,73.00,66.50
87.00,64.00,48.00,60.60
27.00,100.00,43.00,56.90
61.00,71.00,80.00,73.50
57.00,94.00,76.00,77.60
76.00,30.00,62.00,55.20
24.00,37.00,56.00,43.90
86.00,33.00,100.00,77.10
77.00,38.00,25.00,39.30
76.00,59.00,32.00,48.90
87.00,42.00,41.00,50.50
28.00,84.00,67.00,64.30
79.00,54.00,46.00,55.00
40.00,35.00,53.00,45.00
85.00,100.00,36.00,65.00
83.00,55.00,26.00,46.10
22.00,81.00,23.00,40.20
57.00,38.00,85.00,65.30
88.00,43.00,36.00,48.50
55.00,80.00,25.00,47.50
66.00,53.00,94.00,76.10
57.00,58.00,53.00,55.30
94.00,59.00,32.00,52.50
74.00,97.00,55.00,71.40
31.00,55.00,52.00,48.70
56.00,66.00,28.00,45.00
80.00,41.00,52.00,54.30
60.00,54.00,74.00,65.20
68.00,47.00,68.00,61.70
75.00,34.00,46.00,48.20
77.00,81.00,66.00,72.70
26.00,21.00,98.00,60.50
72.00,41.00,79.00,66.20
69.00,30.00,39.00,42.30
48.00,93.00,39.00,57.00
43.00,88.00,30.00,50.00
35.00,93.00,91.00,80.40
24.00,27.00,85.00,55.40
65.00,94.00,40.00,61.20
62.00,89.00,38.00,58.10
58.00,22.00,99.00,67.70
48.00,66.00,31.00,44.90
75.00,54.00,30.00,46.20
55.00,42.00,82.00,64.60
20.00,74.00,24.00,38.20
98.00,47.00,29.00,48.20
80.00,34.00,92.00,72.20
48.00,33.00,96.00,67.50
60.00,94.00,30.00,55.20
62.00,47.00,36.00,44.50
46.00,63.00,70.00,63.10
66.00,97.00,62.00,73.30
89.00,86.00,46.00,66.60
34.00,68.00,21.00,37.70
79.00,72.00,59.00,66.90
63.00,23.00,93.00,66.00
81.00,29.00,45.00,47.40
95.00,93.00,77.00,85.40
84.00,85.00,70.00,77.30
82.00,37.00,86.00,70.50
29.00,51.00,21.00,31.60
23.00,40.00,82.00,57.60
42.00,33.00,73.00,54.80
29.00,38.00,55.00,44.70
42.00,28.00,94.00,63.80
89.00,21.00,20.00,34.10
88.00,67.00,65.00,70.20
62.00,52.00,72.00,64.00
81.00,42.00,71.00,64.30
88.00,58.00,72.00,71.00
42.00,42.00,99.00,70.50
23.00,60.00,63.00,54.10
89.00,87.00,76.00,81.90
97.00,75.00,80.00,81.90
44.00,82.00,33.00,49.90
70.00,45.00,82.00,68.50
42.00,26.00,68.00,50.20
21.00,46.00,44.00,40.00
53.00,57.00,86.00,70.70
70.00,28.00,55.00,49.90
68.00,82.00,48.00,62.20
56.00,66.00,68.00,65.00
69.00,94.00,50.00,67.00
30.00,22.00,83.00,54.10
78.00,84.00,74.00,77.80
34.00,79.00,93.00,77.00
58.00,50.00,76.00,64.60
75.00,27.00,35.00,40.60
28.00,46.00,64.00,51.40
80.00,52.00,35.00,49.10
98.00,63.00,73.00,75.00
42.00,34.00,54.00,45.60
26.00,59.00,98.00,71.90
97.00,83.00,72.00,80.30
100.00,56.00,56.00,64.80
23.00,49.00,24.00,31.30
55.00,93.00,65.00,71.40
48.00,54.00,55.00,53.30
72.00,72.00,74.00,73.00
29.00,64.00,47.00,48.50
53.00,93.00,50.00,63.50
37.00,22.00,60.00,44.00
20.00,45.00,70.00,52.50
86.00,27.00,87.00,68.80
52.00,78.00,96.00,81.80
40.00,40.00,32.00,36.00
29.00,24.00,36.00,31.00
71.00,35.00,89.00,69.20
79.00,82.00,53.00,66.90
64.00,39.00,80.00,64.50
71.00,46.00,51.00,53.50
38.00,77.00,48.00,54.70
81.00,24.00,95.00,70.90
34.00,26.00,57.00,43.10
28.00,30.00,30.00,29.60
76.00,50.00,82.00,71.20
95.00,21.00,87.00,68.80
92.00,71.00,38.00,58.70
24.00,89.00,57.00,60.00
50.00,78.00,81.00,73.90
59.00,54.00,73.00,64.50
91.00,36.00,64.00,61.00
34.00,58.00,95.00,71.70
49.00,56.00,35.00,44.10
33.00,50.00,79.00,61.10
83.00,81.00,32.00,56.90
79.00,77.00,27.00,52.40
95.00,55.00,23.00,47.00
44.00,22.00,80.00,55.40
62.00,93.00,89.00,84.80
33.00,74.00,42.00,49.80
80.00,49.00,84.00,72.70
45.00,83.00,86.00,76.90
71.00,61.00,67.00,66.00
67.00,89.00,23.00,51.60
99.00,39.00,64.00,63.50
74.00,90.00,82.00,82.80
38.00,99.00,20.00,47.30
73.00,100.00,97.00,93.10
59.00,51.00,88.00,71.10
79.00,38.00,39.00,46.70
98.00,24.00,54.00,53.80
24.00,37.00,68.00,49.90
69.00,71.00,58.00,64.10
57.00,23.00,75.00,55.80
88.00,71.00,51.00,64.40
87.00,63.00,64.00,68.30
21.00,32.00,71.00,49.30
84.00,28.00,49.00,49.70
76.00,85.00,60.00,70.70
65.00,61.00,40.00,51.30
89.00,36.00,43.00,50.10
31.00,60.00,85.00,66.70
23.00,46.00,24.00,30.40
57.00,91.00,86.00,81.70
49.00,88.00,49.00,60.70
44.00,45.00,49.00,46.80
84.00,34.00,73.00,63.50
65.00,79.00,98.00,85.70
26.00,42.00,75.00,55.30
95.00,34.00,34.00,46.20
85.00,44.00,80.00,70.20
56.00,26.00,88.00,63.00
64.00,22.00,89.00,63.90
65.00,40.00,100.00,75.00
26.00,57.00,85.00,64.80
56.00,81.00,64.00,67.50
80.00,28.00,98.00,73.40
86.00,62.00,92.00,81.80
87.00,81.00,59.00,71.20
78.00,78.00,38.00,58.00
73.00,91.00,74.00,78.90
44.00,35.00,75.00,56.80
25.00,74.00,36.00,45.20
71.00,20.00,83.00,61.70
82.00,80.00,24.00,52.40
77.00,93.00,88.00,87.30
95.00,24.00,59.00,55.70
46.00,40.00,60.00,51.20
59.00,91.00,70.00,74.10
77.00,37.00,47.00,50.00
79.00,48.00,91.00,75.70
91.00,83.00,35.00,60.60
68.00,90.00,28.00,54.60
47.00,64.00,97.00,77.10
57.00,82.00,35.00,53.50
21.00,51.00,21.00,30.00
60.00,48.00,30.00,41.40
98.00,75.00,33.00,58.60
65.00,66.00,100.00,82.80
83.00,34.00,82.00,67.80
86.00,72.00,75.00,76.30
68.00,27.00,23.00,33.20
58.00,58.00,81.00,69.50
76.00,43.00,94.00,75.10
34.00,92.00,29.00,48.90
68.00,47.00,45.00,50.20
86.00,75.00,91.00,85.20
76.00,43.00,69.00,62.60
28.00,55.00,49.00,46.60
29.00,24.00,33.00,29.50
33.00,56.00,44.00,45.40
51.00,46.00,92.00,70.00
87.00,40.00,86.00,72.40
21.00,74.00,52.00,52.40
48.00,24.00,92.00,62.80
63.00,63.00,32.00,47.50
31.00,53.00,96.00,70.10
23.00,31.00,100.00,63.90
28.00,51.00,31.00,36.40
66.00,35.00,73.00,60.20
72.00,92.00,92.00,88.00
38.00,49.00,79.00,61.80
24.00,65.00,54.00,51.30
59.00,37.00,98.00,71.90
33.00,76.00,90.00,74.40
73.00,45.00,79.00,67.60
46.00,83.00,34.00,51.10
44.00,39.00,43.00,42.00
86.00,95.00,80.00,85.70
29.00,86.00,94.00,78.60
62.00,30.00,20.00,31.40
68.00,59.00,45.00,53.80
96.00,44.00,84.00,74.40
44.00,91.00,73.00,72.60
57.00,92.00,47.00,62.50
68.00,62.00,98.00,81.20
29.00,84.00,73.00,67.50
33.00,76.00,28.00,43.40
38.00,24.00,79.00,54.30
90.00,29.00,61.00,57.20
86.00,63.00,40.00,56.10
34.00,41.00,30.00,34.10
58.00,75.00,82.00,75.10
89.00,76.00,42.00,61.60
72.00,99.00,62.00,75.10
67.00,41.00,84.00,67.70
56.00,63.00,89.00,74.60
58.00,38.00,45.00,45.50
39.00,58.00,34.00,42.20
90.00,23.00,89.00,69.40
63.00,28.00,63.00,52.50
94.00,32.00,35.00,45.90
83.00,22.00,79.00,62.70
83.00,89.00,62.00,74.30
31.00,74.00,76.00,66.40
30.00,54.00,36.00,40.20
84.00,21.00,56.00,51.10
82.00,97.00,72.00,81.50
37.00,37.00,42.00,39.50
47.00,41.00,44.00,43.70
44.00,85.00,95.00,81.80
46.00,51.00,72.00,60.50
41.00,61.00,83.00,68.00
63.00,89.00,41.00,59.80
73.00,53.00,53.00,57.00
37.00,85.00,56.00,60.90
76.00,83.00,55.00,67.60
58.00,69.00,53.00,58.80
71.00,38.00,66.00,58.60
67.00,71.00,99.00,84.20
37.00,38.00,79.00,58.30
53.00,52.00,38.00,45.20
32.00,48.00,24.00,32.80
39.00,84.00,99.00,82.50
87.00,48.00,27.00,45.30
60.00,58.00,20.00,39.40
45.00,25.00,99.00,66.00
72.00,75.00,51.00,62.40
89.00,79.00,40.00,61.50
89.00,75.00,27.00,53.80
69.00,26.00,88.00,65.60
59.00,83.00,28.00,50.70
25.00,50.00,23.00,31.50
78.00,66.00,38.00,54.40
77.00,56.00,71.00,67.70
69.00,56.00,71.00,66.10
44.00,56.00,83.00,67.10
89.00,73.00,68.00,73.70
25.00,97.00,72.00,70.10
50.00,44.00,66.00,56.20
43.00,100.00,87.00,82.10
76.00,53.00,85.00,73.60
69.00,66.00,22.00,44.60
79.00,60.00,60.00,63.80
23.00,87.00,63.00,62.20
67.00,54.00,30.00,44.60
83.00,67.00,36.00,54.70
74.00,91.00,92.00,88.10
79.00,65.00,43.00,56.80
31.00,93.00,92.00,80.10
24.00,96.00,65.00,66.10
95.00,73.00,83.00,82.40
47.00,91.00,86.00,79.70
90.00,99.00,96.00,95.70
40.00,46.00,78.00,60.80
85.00,51.00,88.00,76.30
47.00,66.00,95.00,76.70
59.00,95.00,90.00,85.30
58.00,65.00,34.00,48.10
66.00,52.00,87.00,72.30
100.00,23.00,59.00,56.40
56.00,64.00,83.00,71.90
71.00,20.00,65.00,52.70
48.00,89.00,90.00,81.30
30.00,41.00,36.00,36.30
29.00,95.00,61.00,64.80
64.00,45.00,84.00,68.30
41.00,76.00,57.00,59.50
94.00,87.00,79.00,84.40
86.00,73.00,63.00,70.60
24.00,73.00,98.00,75.70
74.00,43.00,26.00,40.70
46.00,30.00,78.00,57.20
60.00,24.00,72.00,55.20
88.00,79.00,56.00,69.30
84.00,77.00,50.00,64.90
38.00,46.00,53.00,47.90
30.00,31.00,71.00,50.80
98.00,53.00,82.00,76.50
85.00,21.00,53.00,49.80
69.00,43.00,55.00,54.20
21.00,63.00,46.00,46.10
37.00,71.00,94.00,75.70
62.00,72.00,58.00,63.00
39.00,71.00,51.00,54.60
55.00,99.00,26.00,53.70
55.00,95.00,32.00,55.50
98.00,73.00,65.00,74.00
41.00,95.00,62.00,67.70
37.00,56.00,93.00,70.70
25.00,42.00,36.00,35.60
89.00,90.00,82.00,85.80
50.00,25.00,22.00,28.50
91.00,54.00,51.00,59.90
65.00,34.00,28.00,37.20
92.00,40.00,78.00,69.40
29.00,86.00,91.00,77.10
94.00,47.00,56.00,60.90
25.00,36.00,28.00,29.80
77.00,95.00,95.00,91.40
65.00,88.00,97.00,87.90
38.00,45.00,77.00,59.60
43.00,47.00,77.00,61.20
57.00,56.00,38.00,47.20
70.00,31.00,26.00,36.30
21.00,36.00,41.00,35.50
83.00,66.00,35.00,53.90
69.00,49.00,63.00,60.00
94.00,90.00,60.00,75.80
74.00,83.00,69.00,74.20
96.00,100.00,40.00,69.20
55.00,38.00,55.00,49.90
48.00,80.00,21.00,44.10
34.00,25.00,99.00,63.80
88.00,30.00,88.00,70.60
90.00,69.00,66.00,71.70
33.00,63.00,70.00,60.50
97.00,44.00,40.00,52.60
97.00,94.00,86.00,90.60
94.00,79.00,35.00,60.00
21.00,67.00,83.00,65.80
73.00,68.00,76.00,73.00
60.00,62.00,92.00,76.60
90.00,42.00,49.00,55.10
39.00,63.00,61.00,57.20
75.00,73.00,71.00,72.40
38.00,59.00,49.00,49.80
80.00,47.00,60.00,60.10
76.00,69.00,99.00,85.40
53.00,40.00,67.00,56.10
99.00,82.00,57.00,72.90
89.00,75.00,24.00,52.30
60.00,69.00,76.00,70.70
84.00,61.00,98.00,84.10
98.00,28.00,67.00,61.50
39.00,92.00,36.00,53.40
26.00,26.00,70.00,48.00
66.00,91.00,37.00,59.00
68.00,37.00,80.00,64.70
79.00,93.00,36.00,61.70
72.00,22.00,49.00,45.50
98.00,46.00,94.00,80.40
48.00,37.00,42.00,41.70
58.00,25.00,68.00,53.10
45.00,23.00,71.00,51.40
61.00,50.00,88.00,71.20
64.00,70.00,91.00,79.30
28.00,92.00,33.00,49.70
32.00,21.00,29.00,27.20
77.00,98.00,82.00,85.80
38.00,74.00,97.00,78.30
78.00,42.00,42.00,49.20
98.00,30.00,49.00,53.10
77.00,32.00,67.00,58.50
68.00,98.00,94.00,90.00
37.00,73.00,98.00,78.30
84.00,83.00,47.00,65.20
97.00,73.00,93.00,87.80
98.00,52.00,62.00,66.20
72.00,91.00,25.00,54.20
27.00,20.00,57.00,39.90
31.00,21.00,87.00,56.00
48.00,42.00,98.00,71.20
91.00,70.00,38.00,58.20
82.00,91.00,60.00,73.70
70.00,37.00,99.00,74.60
62.00,86.00,47.00,61.70
96.00,79.00,60.00,72.90
46.00,91.00,98.00,85.50
84.00,97.00,68.00,79.90
48.00,98.00,41.00,59.50
60.00,83.00,38.00,55.90
54.00,44.00,59.00,53.50
31.00,20.00,86.00,55.20
51.00,85.00,96.00,83.70
35.00,20.00,63.00,44.50
22.00,75.00,96.00,74.90
63.00,75.00,37.00,53.60
58.00,87.00,86.00,80.70
26.00,43.00,94.00,65.10
52.00,71.00,91.00,77.20
87.00,44.00,67.00,64.10
36.00,73.00,77.00,67.60
62.00,69.00,46.00,56.10
52.00,88.00,83.00,78.30
46.00,90.00,20.00,46.20
70.00,40.00,38.00,45.00
65.00,94.00,67.00,74.70
88.00,96.00,28.00,60.40
61.00,37.00,56.00,51.30
59.00,81.00,89.00,80.60
83.00,81.00,48.00,64.90
66.00,48.00,21.00,38.10
47.00,37.00,59.00,50.00
95.00,81.00,23.00,54.80
58.00,22.00,56.00,46.20
75.00,33.00,61.00,55.40
84.00,71.00,99.00,87.60
65.00,33.00,58.00,51.90
38.00,22.00,36.00,32.20
21.00,54.00,43.00,41.90
84.00,84.00,100.00,92.00
77.00,71.00,84.00,78.70
98.00,73.00,40.00,61.50
78.00,59.00,20.00,43.30
75.00,50.00,84.00,72.00
100.00,94.00,96.00,96.20
64.00,21.00,73.00,55.60
28.00,27.00,35.00,31.20
24.00,86.00,69.00,65.10
29.00,81.00,77.00,68.60
80.00,59.00,80.00,73.70
68.00,100.00,38.00,62.60
64.00,86.00,88.00,82.60
84.00,29.00,35.00,43.00
79.00,43.00,43.00,50.20
86.00,91.00,39.00,64.00
64.00,83.00,28.00,51.70
55.00,52.00,81.00,67.10
80.00,99.00,51.00,71.20
69.00,71.00,80.00,75.10
51.00,85.00,46.00,58.70
26.00,59.00,21.00,33.40
48.00,36.00,94.00,67.40
53.00,92.00,30.00,53.20
25.00,81.00,31.00,44.80
48.00,49.00,51.00,49.80
81.00,49.00,49.00,55.40
27.00,40.00,53.00,43.90
57.00,83.00,54.00,63.30
29.00,41.00,43.00,39.60
89.00,57.00,56.00,62.90
58.00,57.00,20.00,38.70
69.00,55.00,86.00,73.30
20.00,57.00,61.00,51.60
64.00,33.00,51.00,48.20
30.00,80.00,66.00,63.00
70.00,86.00,97.00,88.30
24.00,34.00,69.00,49.50
70.00,30.00,37.00,41.50
94.00,77.00,74.00,78.90
70.00,100.00,65.00,76.50
84.00,52.00,52.00,58.40
93.00,77.00,84.00,83.70
90.00,34.00,87.00,71.70
74.00,29.00,40.00,43.50
29.00,43.00,49.00,43.20
33.00,42.00,68.00,53.20
38.00,72.00,54.00,56.20
49.00,92.00,33.00,53.90
43.00,31.00,28.00,31.90
81.00,41.00,87.00,72.00
48.00,42.00,65.00,54.70
92.00,46.00,58.00,61.20
29.00,84.00,94.00,78.00
37.00,63.00,28.00,40.30
44.00,72.00,68.00,64.40
29.00,51.00,31.00,36.60
27.00,94.00,89.00,78.10
38.00,47.00,29.00,36.20
85.00,86.00,94.00,89.80
25.00,66.00,34.00,41.80
67.00,88.00,51.00,65.30
30.00,92.00,51.00,59.10
20.00,46.00,37.00,36.30
91.00,82.00,69.00,77.30
57.00,54.00,40.00,47.60
61.00,42.00,61.00,55.30
27.00,68.00,20.00,35.80
28.00,92.00,29.00,47.70
53.00,45.00,30.00,39.10
20.00,43.00,50.00,41.90
83.00,31.00,31.00,41.40
20.00,27.00,34.00,29.10
55.00,76.00,45.00,56.30
28.00,58.00,68.00,57.00
85.00,73.00,57.00,67.40
46.00,45.00,84.00,64.70
65.00,44.00,39.00,45.70
50.00,58.00,43.00,48.90
50.00,94.00,37.00,56.70
40.00,50.00,69.00,57.50
45.00,30.00,97.00,66.50
87.00,100.00,74.00,84.40
100.00,33.00,67.00,63.40
35.00,78.00,51.00,55.90
90.00,63.00,75.00,74.40
61.00,49.00,61.00,57.40
73.00,60.00,44.00,54.60
34.00,83.00,65.00,64.20
59.00,51.00,56.00,55.10
41.00,90.00,88.00,79.20
68.00,92.00,59.00,70.70
69.00,44.00,89.00,71.50
89.00,64.00,31.00,52.50
61.00,98.00,98.00,90.60
58.00,21.00,74.00,54.90
59.00,55.00,39.00,47.80
44.00,46.00,48.00,46.60
44.00,99.00,28.00,52.50
84.00,65.00,53.00,62.80
24.00,97.00,86.00,76.90
26.00,85.00,38.00,49.70
51.00,62.00,81.00,69.30
96.00,68.00,55.00,67.10
97.00,73.00,100.00,91.30
65.00,88.00,75.00,76.90
81.00,94.00,59.00,73.90
93.00,78.00,83.00,83.50
75.00,56.00,33.00,48.30
45.00,22.00,66.00,48.60
39.00,46.00,38.00,40.60
65.00,27.00,26.00,34.10
66.00,94.00,49.00,65.90
41.00,94.00,23.00,47.90
91.00,67.00,60.00,68.30
47.00,97.00,66.00,71.50
28.00,25.00,84.00,55.10
88.00,38.00,94.00,76.00
94.00,45.00,92.00,78.30
48.00,88.00,61.00,66.50
28.00,39.00,67.00,50.80
26.00,43.00,47.00,41.60
49.00,91.00,46.00,60.10
87.00,42.00,85.00,72.50
80.00,46.00,34.00,46.80
20.00,61.00,43.00,43.80
78.00,70.00,56.00,64.60
90.00,44.00,93.00,77.70
92.00,78.00,34.00,58.80
78.00,50.00,62.00,61.60
73.00,40.00,82.00,67.60
51.00,83.00,42.00,56.10
50.00,25.00,97.00,66.00
62.00,71.00,91.00,79.20
90.00,46.00,88.00,75.80
23.00,29.00,54.00,40.30
68.00,62.00,56.00,60.20
75.00,76.00,74.00,74.80
56.00,86.00,27.00,50.50
65.00,34.00,44.00,45.20
72.00,86.00,90.00,85.20
98.00,37.00,60.00,60.70
71.00,47.00,90.00,73.30
69.00,55.00,24.00,42.30
20.00,49.00,100.00,68.70
47.00,28.00,82.00,58.80
60.00,44.00,95.00,72.70
90.00,39.00,73.00,66.20
53.00,39.00,75.00,59.80
31.00,51.00,95.00,69.00
55.00,71.00,34.00,49.30
72.00,48.00,81.00,69.30
80.00,48.00,20.00,40.40
22.00,100.00,28.00,48.40
86.00,87.00,93.00,89.80
39.00,68.00,56.00,56.20
70.00,30.00,61.00,53.50
98.00,100.00,60.00,79.60
36.00,29.00,36.00,33.90
77.00,38.00,79.00,66.30
75.00,85.00,79.00,80.00
36.00,36.00,35.00,35.50
56.00,86.00,30.00,52.00
65.00,21.00,82.00,60.30
60.00,32.00,25.00,34.10
60.00,67.00,24.00,44.10
47.00,88.00,30.00,50.80
24.00,71.00,71.00,61.60
38.00,96.00,40.00,56.40
99.00,33.00,51.00,55.20
68.00,33.00,97.00,72.00
82.00,48.00,55.00,58.30
91.00,24.00,85.00,67.90
83.00,98.00,72.00,82.00
90.00,77.00,37.00,59.60
88.00,53.00,46.00,56.50
39.00,85.00,29.00,47.80
64.00,71.00,89.00,78.60
68.00,21.00,99.00,69.40
39.00,88.00,50.00,59.20
40.00,41.00,21.00,30.80
59.00,61.00,33.00,46.60
21.00,98.00,67.00,67.10
71.00,58.00,88.00,75.60
49.00,26.00,97.00,66.10
85.00,76.00,37.00,58.30
63.00,20.00,77.00,57.10
84.00,85.00,79.00,81.80
99.00,100.00,34.00,66.80
99.00,20.00,100.00,75.80
57.00,59.00,33.00,45.60
97.00,42.00,83.00,73.50
67.00,100.00,71.00,78.90
59.00,48.00,37.00,44.70
81.00,98.00,68.00,79.60
76.00,36.00,97.00,74.50
27.00,81.00,83.00,71.20
65.00,92.00,81.00,81.10
46.00,65.00,30.00,43.70
35.00,44.00,47.00,43.70
70.00,52.00,92.00,75.60
50.00,57.00,76.00,65.10
62.00,90.00,53.00,65.90
31.00,85.00,71.00,67.20
72.00,87.00,27.00,54.00
31.00,82.00,91.00,76.30
97.00,48.00,45.00,56.30
49.00,46.00,57.00,52.10
98.00,61.00,87.00,81.40
89.00,75.00,34.00,57.30
82.00,22.00,84.00,65.00
80.00,40.00,61.00,58.50
58.00,92.00,61.00,69.70
48.00,48.00,87.00,67.50
58.00,48.00,74.00,63.00
45.00,54.00,90.00,70.20
91.00,53.00,55.00,61.60
92.00,51.00,28.00,47.70
27.00,42.00,24.00,30.00
84.00,88.00,48.00,67.20
84.00,55.00,50.00,58.30
44.00,25.00,82.00,57.30
78.00,48.00,32.00,46.00
31.00,41.00,53.00,45.00
37.00,35.00,91.00,63.40
58.00,76.00,48.00,58.40
26.00,48.00,40.00,39.60
55.00,32.00,24.00,32.60
70.00,66.00,68.00,67.80
35.00,99.00,69.00,71.20
52.00,90.00,42.00,58.40
